0,100,5,1.0
0,101,3,1.0
0,9,3,1.0
0,102,5,1.0
0,103,2,1.0
0,104,5,1.0
0,105,5,1.0
0,106,5,1.0
0,107,5,1.0
0,108,3,1.0
0,109,4,1.0
0,110,5,1.0
0,111,4,1.0
0,112,5,1.0
0,10,4,1.0
0,113,5,1.0
0,114,5,1.0
0,115,5,1.0
0,116,5,1.0
0,117,5,1.0
0,118,3,1.0
0,119,5,1.0
0,120,2,1.0
0,121,4,1.0
0,122,3,1.0
0,123,5,1.0
0,11,5,1.0
0,124,4,1.0
0,125,5,1.0
0,126,5,1.0
0,127,5,1.0
0,128,5,1.0
0,129,5,1.0
0,130,4,1.0
0,131,5,1.0
0,132,5,1.0
0,133,5,1.0
0,12,5,1.0
0,134,3,1.0
0,135,4,1.0
0,136,5,1.0
0,137,5,1.0
0,138,4,1.0
0,139,5,1.0
0,140,4,1.0
0,141,4,1.0
0,13,3,1.0
0,142,5,1.0
0,143,4,1.0
0,144,5,1.0
0,145,5,1.0
0,146,5,1.0
0,147,1,1.0
0,148,5,1.0
0,0,5,1.0
0,149,5,1.0
0,150,5,1.0
0,151,5,1.0
0,152,5,1.0
0,14,4,1.0
0,153,4,1.0
0,154,3,1.0
0,155,2,1.0
0,156,5,1.0
0,157,4,1.0
0,158,5,1.0
0,159,2,1.0
0,160,5,1.0
0,161,5,1.0
0,162,2,1.0
0,15,4,1.0
0,163,5,1.0
0,164,4,1.0
0,165,5,1.0
0,166,3,1.0
0,167,5,1.0
0,168,5,1.0
0,169,2,1.0
0,170,4,1.0
0,171,4,1.0
0,172,5,1.0
0,16,4,1.0
0,173,4,1.0
0,174,3,1.0
0,175,4,1.0
0,176,3,1.0
0,177,5,1.0
0,178,3,1.0
0,179,5,1.0
0,180,5,1.0
0,181,1,1.0
0,182,4,1.0
0,183,5,1.0
0,17,5,1.0
0,184,5,1.0
0,185,1,1.0
0,186,4,1.0
0,187,3,1.0
0,188,4,1.0
0,189,3,1.0
0,190,3,1.0
0,191,5,1.0
0,18,3,1.0
0,192,5,1.0
0,193,4,1.0
0,194,4,1.0
0,195,3,1.0
0,196,4,1.0
0,197,5,1.0
0,198,3,1.0
0,199,3,1.0
0,19,1,1.0
0,200,4,1.0
0,201,2,1.0
0,202,5,1.0
0,203,3,1.0
0,204,2,1.0
0,205,5,1.0
0,206,5,1.0
0,207,3,1.0
0,208,5,1.0
0,209,4,1.0
0,210,4,1.0
0,211,3,1.0
0,20,3,1.0
0,212,4,1.0
0,213,5,1.0
0,214,4,1.0
0,215,3,1.0
0,216,5,1.0
0,217,5,1.0
0,218,5,1.0
0,219,5,1.0
0,220,3,1.0
0,221,5,1.0
0,222,4,1.0
0,223,3,1.0
0,21,5,1.0
0,224,1,1.0
0,225,2,1.0
0,226,4,1.0
0,227,5,1.0
0,228,5,1.0
0,229,3,1.0
0,230,4,1.0
0,231,1,1.0
0,22,3,1.0
0,232,5,1.0
0,233,2,1.0
0,23,1,1.0
0,1,5,1.0
0,24,5,1.0
0,25,5,1.0
0,26,1,1.0
0,27,5,1.0
