0,79,5,1.0
0,4663,0,1.0
1,5605,5,1.0
2,2446,8,1.0
3,5963,0,1.0
4,3992,3,1.0
5,4402,5,1.0
6,9299,0,1.0
7,4251,4,1.0
8,2621,0,1.0
8,7190,8,1.0
9,13240,0,1.0
10,4225,0,1.0
10,4743,9,1.0
10,5948,4,1.0
11,274,7,1.0
12,10676,6,1.0
13,3798,8,1.0
14,5122,6,1.0
15,10660,8,1.0
16,1140,7,1.0
17,4018,10,1.0
17,4760,7,1.0
17,10883,6,1.0
18,4760,7,1.0
18,4788,8,1.0
18,13443,9,1.0
19,5105,0,1.0
20,2056,0,1.0
20,2128,0,1.0
20,2930,0,1.0
20,3143,0,1.0
20,3222,7,1.0
20,3411,0,1.0
20,3569,0,1.0
20,3864,0,1.0
20,4254,0,1.0
20,4345,9,1.0
20,4346,0,1.0
20,4747,7,1.0
20,5111,0,1.0
20,5112,0,1.0
20,5113,0,1.0
20,5202,0,1.0
20,5279,0,1.0
20,5315,0,1.0
20,5316,0,1.0
20,5780,0,1.0
20,5828,0,1.0
20,6025,0,1.0
20,6383,0,1.0
20,6760,7,1.0
20,6790,0,1.0
20,6933,5,1.0
20,11000,0,1.0
20,11244,0,1.0
20,11438,0,1.0
20,11638,0,1.0
20,12438,0,1.0
20,12618,0,1.0
20,12796,0,1.0
20,12798,0,1.0
20,12896,0,1.0
20,12965,0,1.0
20,13044,9,1.0
20,13157,0,1.0
21,4759,7,1.0
22,6739,7,1.0
23,12418,7,1.0
24,6327,7,1.0
25,2751,0,1.0
25,11688,0,1.0
25,13044,0,1.0
26,11489,0,1.0
27,1368,0,1.0
28,2522,0,1.0
28,4678,8,1.0
28,4743,3,1.0
28,5040,6,1.0
28,9633,6,1.0
29,3808,0,1.0
30,11743,0,1.0
30,13627,0,1.0
31,10536,0,1.0
32,1299,0,1.0
33,1539,10,1.0
33,3684,0,1.0
33,4018,0,1.0
33,4043,0,1.0
33,4120,8,1.0
33,4313,8,1.0
33,4829,10,1.0
34,1540,0,1.0
35,11667,8,1.0
36,1825,10,1.0
37,4743,8,1.0
38,3981,0,1.0
38,4094,0,1.0
38,11095,0,1.0
39,1374,0,1.0
40,4788,0,1.0
40,10230,10,1.0
41,2492,9,1.0
42,1360,9,1.0
42,3166,0,1.0
42,3547,8,1.0
42,3614,0,1.0
42,4341,0,1.0
42,4403,0,1.0
42,5827,0,1.0
42,5853,0,1.0
42,6335,0,1.0
42,10451,7,1.0
42,11212,0,1.0
42,13044,10,1.0
42,13736,0,1.0
43,4953,0,1.0
44,7531,0,1.0
44,7943,0,1.0
45,4245,8,1.0
46,4743,0,1.0
47,5231,8,1.0
48,2360,0,1.0
48,4256,0,1.0
49,10294,10,1.0
50,6075,7,1.0
51,2161,9,1.0
51,11179,9,1.0
52,5619,0,1.0
53,1429,8,1.0
53,13002,0,1.0
54,6225,7,1.0
55,8944,6,1.0
55,8987,0,1.0
56,9134,0,1.0
56,11848,0,1.0
56,12405,0,1.0
56,12410,0,1.0
56,12420,0,1.0
57,2419,10,1.0
57,2776,9,1.0
57,2792,0,1.0
57,9657,10,1.0
57,9827,10,1.0
57,13347,10,1.0
57,13351,10,1.0
58,6513,5,1.0
59,752,8,1.0
59,932,0,1.0
59,1050,7,1.0
59,5774,8,1.0
59,8075,3,1.0
59,10622,0,1.0
59,10681,0,1.0
59,11171,8,1.0
59,11593,9,1.0
59,11608,9,1.0
59,12252,8,1.0
59,12521,8,1.0
60,4165,7,1.0
61,2075,5,1.0
61,4346,8,1.0
62,3453,5,1.0
62,6433,9,1.0
62,6564,6,1.0
62,13707,10,1.0
62,13708,10,1.0
62,13710,10,1.0
63,7833,0,1.0
64,1368,0,1.0
64,2180,0,1.0
64,5543,0,1.0
64,6801,0,1.0
64,8474,8,1.0
64,9281,10,1.0
64,13195,0,1.0
64,13196,0,1.0
65,11571,8,1.0
66,12398,9,1.0
66,12400,10,1.0
67,4001,10,1.0
68,3425,7,1.0
68,10908,9,1.0
69,4333,8,1.0
70,3031,10,1.0
70,4194,7,1.0
70,4650,0,1.0
70,6371,0,1.0
70,9072,0,1.0
70,9324,9,1.0
70,9385,10,1.0
70,10125,10,1.0
70,10517,7,1.0
70,10682,4,1.0
70,13875,0,1.0
71,8161,7,1.0
72,13630,7,1.0
73,12634,5,1.0
74,2850,8,1.0
74,6884,8,1.0
74,11656,0,1.0
75,9075,8,1.0
76,4562,0,1.0
77,3004,0,1.0
78,1355,10,1.0
78,1366,0,1.0
78,2493,0,1.0
78,3217,0,1.0
78,4018,0,1.0
78,4628,0,1.0
78,6326,0,1.0
78,6385,10,1.0
78,6403,5,1.0
78,7014,0,1.0
78,8913,0,1.0
78,9996,0,1.0
78,10008,0,1.0
78,12033,9,1.0
78,12159,0,1.0
78,13346,0,1.0
78,13550,0,1.0
79,10832,7,1.0
80,12419,8,1.0
81,4194,9,1.0
82,468,0,1.0
82,724,9,1.0
82,3933,0,1.0
82,7453,8,1.0
82,8299,8,1.0
82,8329,9,1.0
82,10272,0,1.0
82,11301,0,1.0
82,11906,8,1.0
82,12162,8,1.0
83,7968,7,1.0
83,10891,8,1.0
84,10901,10,1.0
85,1765,8,1.0
85,1910,8,1.0
85,9572,0,1.0
85,11815,0,1.0
86,2798,0,1.0
86,10761,0,1.0
87,4254,10,1.0
88,4038,7,1.0
89,497,9,1.0
89,940,5,1.0
89,941,0,1.0
89,3564,8,1.0
89,4194,5,1.0
89,7615,4,1.0
89,7876,10,1.0
89,7985,7,1.0
89,8260,9,1.0
89,8315,9,1.0
89,12365,7,1.0
89,12370,9,1.0
89,12454,10,1.0
89,12748,8,1.0
89,13022,10,1.0
89,13126,10,1.0
89,13336,7,1.0
90,4232,8,1.0
91,11370,5,1.0
92,7617,0,1.0
93,13044,10,1.0
94,12899,10,1.0
95,10601,0,1.0
96,5133,8,1.0
96,5847,7,1.0
97,6513,4,1.0
97,10689,7,1.0
97,13452,7,1.0
98,4313,0,1.0
98,4341,8,1.0
98,4743,7,1.0
