1072u,4283i,0.0,0
1985u,1013i,0.0,0
1985u,6899i,2.0,0
1985u,9487i,1.0,0
1985u,9844i,4.0,0
1985u,7009i,0.0,0
1985u,916i,4.0,0
3119u,4283i,0.0,0
3200u,3322i,4.0,0
3200u,9207i,3.0,0
3200u,9281i,4.0,0
3200u,798i,4.0,0
3200u,7119i,0.0,0
3200u,1377i,3.0,0
3200u,3033i,3.0,0
3200u,9487i,0.0,0
3200u,1242i,4.0,0
3200u,5165i,3.0,0
3200u,7659i,4.0,0
3200u,3218i,4.0,0
3200u,4785i,3.0,0
3200u,1165i,4.0,0
3200u,7945i,1.0,0
3200u,923i,4.0,0
3200u,5460i,3.0,0
3200u,2188i,4.0,0
3200u,3287i,3.0,0
3200u,1369i,3.0,0
3200u,3736i,4.0,0
3200u,28i,3.0,0
3200u,3410i,5.0,0
3200u,2208i,4.0,0
3200u,9309i,2.0,0
3200u,3743i,0.0,0
3200u,7735i,2.0,0
3200u,6927i,0.0,0
3200u,1800i,2.0,0
3200u,9132i,4.0,0
3200u,3938i,3.0,0
3200u,7567i,2.0,0
3200u,279i,3.0,0
3200u,5082i,2.0,0
3200u,1180i,4.0,0
3200u,9001i,5.0,0
3200u,1822i,4.0,0
3200u,6881i,3.0,0
3200u,8163i,0.0,0
3200u,3747i,4.0,0
3200u,7827i,0.0,0
3200u,6740i,3.0,0
3200u,3669i,3.0,0
3200u,7680i,4.0,0
3200u,4162i,3.0,0
3200u,6745i,4.0,0
3200u,3775i,0.0,0
3200u,993i,3.0,0
3200u,8559i,4.0,0
3200u,1950i,4.0,0
3200u,1610i,4.0,0
3200u,2296i,3.0,0
3200u,1644i,3.0,0
3200u,9230i,1.0,0
3200u,642i,3.0,0
3200u,2999i,3.0,0
3200u,3608i,4.0,0
3200u,3677i,4.0,0
3200u,853i,3.0,0
3200u,6018i,0.0,0
3200u,2870i,5.0,0
3200u,7626i,2.0,0
3200u,7506i,3.0,0
3200u,7764i,0.0,0
3200u,482i,0.0,0
3200u,3350i,2.0,0
3200u,7349i,2.0,0
3200u,2452i,5.0,0
3200u,978i,4.0,0
3200u,5441i,3.0,0
3200u,7752i,0.0,0
3200u,6539i,0.0,0
3200u,1996i,2.0,0
3200u,4174i,3.0,0
3200u,6531i,2.0,0
3200u,6721i,2.0,0
3200u,6422i,2.0,0
3200u,1383i,3.0,0
3200u,2732i,3.0,0
3200u,2801i,1.0,0
3200u,9398i,1.0,0
3200u,3785i,3.0,0
3200u,5894i,1.0,0
3200u,9190i,4.0,0
3200u,3839i,0.0,0
3200u,5639i,4.0,0
3200u,4767i,1.0,0
3200u,8797i,4.0,0
3200u,3082i,3.0,0
3200u,6634i,3.0,0
3200u,3527i,4.0,0
3200u,2012i,3.0,0
3200u,5246i,4.0,0
3200u,236i,1.0,0
3200u,427i,3.0,0
3200u,3215i,4.0,0
3200u,1512i,4.0,0
3200u,1086i,1.0,0
3200u,4303i,3.0,0
3200u,5878i,3.0,0
3200u,9156i,3.0,0
3200u,5980i,0.0,0
3200u,2086i,4.0,0
3200u,6117i,2.0,0
3200u,6073i,2.0,0
3200u,8907i,2.0,0
3200u,8423i,3.0,0
3200u,9126i,3.0,0
3200u,1483i,4.0,0
3200u,3999i,3.0,0
3200u,9042i,4.0,0
3200u,5629i,0.0,0
3200u,8048i,4.0,0
3200u,8144i,3.0,0
3200u,5782i,2.0,0
3200u,260i,3.0,0
3200u,4283i,5.0,0
3200u,4901i,2.0,0
3733u,4283i,2.0,0
3733u,5738i,0.0,0
3733u,3259i,2.0,0
3733u,9128i,4.0,0
3733u,9101i,2.0,0
3733u,5857i,0.0,0
3733u,3669i,0.0,0
3733u,1244i,5.0,0
3733u,4119i,4.0,0
3733u,3547i,0.0,0
3733u,3582i,2.0,0
3733u,1080i,3.0,0
3733u,5441i,2.0,0
3733u,5556i,2.0,0
3957u,8872i,5.0,0
5807u,112i,0.0,0
5807u,1344i,4.0,0
5807u,3291i,5.0,0
5807u,1i,0.0,0
5807u,5350i,4.0,0
5807u,1932i,0.0,0
5807u,2765i,0.0,0
5807u,1039i,5.0,0
5807u,916i,0.0,0
5807u,1822i,2.0,0
5807u,649i,2.0,0
5807u,5806i,0.0,0
5807u,1369i,0.0,0
5807u,405i,2.0,0
5807u,5718i,0.0,0
5807u,4948i,0.0,0
5807u,9278i,0.0,0
5807u,1757i,0.0,0
5807u,9230i,0.0,0
5807u,3748i,0.0,0
5807u,8064i,0.0,0
5807u,1460i,0.0,0
5807u,3259i,3.0,0
5807u,6253i,0.0,0
5807u,4060i,0.0,0
5807u,7735i,0.0,0
5807u,8441i,3.0,0
5807u,3600i,0.0,0
5807u,5980i,4.0,0
5807u,1127i,5.0,0
5807u,8910i,3.0,0
5807u,6721i,0.0,0
5807u,6903i,1.0,0
5807u,9916i,2.0,0
5853u,4283i,0.0,0
5993u,1369i,0.0,0
5993u,1208i,0.0,0
5993u,1427i,0.0,0
5993u,4603i,3.0,0
5993u,6105i,2.0,0
5993u,6903i,4.0,0
5993u,8298i,0.0,0
5993u,405i,0.0,0
5993u,1532i,3.0,0
5993u,5165i,0.0,0
5993u,3839i,0.0,0
5993u,4245i,0.0,0
5993u,6674i,3.0,0
5993u,4283i,5.0,0
8061u,9101i,4.0,0
